,setID,RepCount,isValid,removed,StartMessg,RepN,AvgVel,ROM,PeakVel,PeakVelLoc,PeakAccel,RepDur,TimeBWReps,TimeRepComp,TimeRepWait,SlowAllow,Backlight
8078,f0e94d72-1f66-45bf-9619-fafbc16fabab,1,True,False,-2345,14,0.27,486,0.51,92,-2121,1793641,0,1145322200,0,130000,10000
8079,f0e94d72-1f66-45bf-9619-fafbc16fabab,2,True,False,-2345,15,0.26,518,0.35,15,-2121,1981354,0,1153087200,0,130000,10000
8080,f0e94d72-1f66-45bf-9619-fafbc16fabab,3,True,False,-2345,16,0.11,155,0.15,96,-2121,1374268,0,1157409900,0,130000,10000
8081,f0f8261a-30d7-4607-a09b-8deda71dcc9f,0,True,False,-2345,10,0.51,529,0.76,84,-2121,1036133,7,1956862336,0,130000,10000
8082,f0f8261a-30d7-4607-a09b-8deda71dcc9f,1,True,False,-2345,11,0.45,521,0.82,85,-2121,1170471,0,1960322688,0,130000,10000
8083,f0f8261a-30d7-4607-a09b-8deda71dcc9f,2,True,False,-2345,12,0.41,532,0.79,88,-2121,1299317,0,1964354816,0,130000,10000
8084,f0f8d366-b2e7-4fdc-b654-d0eb8f8d53c9,0,True,False,-2345,8,0.44,573,0.77,79,-2121,1306305,7,992675200,0,130000,10000
8085,f0f8d366-b2e7-4fdc-b654-d0eb8f8d53c9,1,True,False,-2345,9,0.43,647,0.75,75,-2121,1489288,0,1001192640,0,130000,10000
8086,f14ed5ee-0a8e-42dc-a109-5ef87e2f936c,0,True,False,-1234,1,0.4101428,264,0.5692341,44,-9999,5,10,-9876,1159.074,741.0537,610.0442
8087,f14ed5ee-0a8e-42dc-a109-5ef87e2f936c,1,True,False,-1234,2,0.3786615,290,0.5473943,33,-9999,5,10,-9876,1019.075,656.0558,540.0402
8088,f14ed5ee-0a8e-42dc-a109-5ef87e2f936c,2,True,False,-1234,3,0.3510526,306,0.5034912,28,-9999,5,10,-9876,1004.079,622.0619,524.0576
8089,f158d4d3-0744-4d5d-bb06-f60f9a8a3eac,0,True,False,-2345,33,0.29,275,0.35,86,-2121,946259,2,2808134912,0,130000,10000
8090,f158d4d3-0744-4d5d-bb06-f60f9a8a3eac,1,True,False,-2345,34,0.29,294,0.38,87,-2121,1027985,0,2811215872,0,130000,10000
8091,f158d4d3-0744-4d5d-bb06-f60f9a8a3eac,2,True,False,-2345,35,0.25,300,0.35,90,-2121,1199311,0,2814866688,0,130000,10000
8092,f1600ac6-31e7-4332-a2ac-64e4c540d549,0,True,False,-2345,26,0.25,292,0.3,85,-2121,1154694,6,267264512,0,130000,10000
8093,f1600ac6-31e7-4332-a2ac-64e4c540d549,1,True,False,-2345,27,0.24,300,0.32,90,-2121,1239929,0,270623776,0,130000,10000
8094,f1600ac6-31e7-4332-a2ac-64e4c540d549,2,True,False,-2345,28,0.24,322,0.34,90,-2121,1361023,0,274195456,0,130000,10000
8095,f1937eb5-6a6a-44f5-9f32-38280d74a26d,0,True,False,-2345,68,0.49,606,0.93,86,-2121,1238586,7,3320521984,0,130000,10000
8096,f1937eb5-6a6a-44f5-9f32-38280d74a26d,1,True,False,-2345,69,0.5,614,0.84,91,-2121,1237060,0,3328598528,0,130000,10000
8097,f1937eb5-6a6a-44f5-9f32-38280d74a26d,2,True,False,-2345,70,0.51,625,1.04,86,-2121,1216553,0,3336777984,0,130000,10000
8098,f1937eb5-6a6a-44f5-9f32-38280d74a26d,3,True,False,-2345,71,0.41,562,0.89,85,-2121,1375580,0,3345624320,0,130000,10000
8099,f1937eb5-6a6a-44f5-9f32-38280d74a26d,4,True,False,-2345,72,0.44,592,0.9,87,-2121,1355041,0,3354557184,0,130000,10000
8100,f1937eb5-6a6a-44f5-9f32-38280d74a26d,5,True,False,-2345,73,0.39,584,0.81,87,-2121,1512421,0,3365803008,0,130000,10000
8101,f1937eb5-6a6a-44f5-9f32-38280d74a26d,6,True,False,-2345,74,0.36,598,0.57,88,-2121,1678161,0,3375896320,0,130000,10000
8102,f193f208-a082-4e60-ac5c-6caf6608e538,0,True,False,-1234,1,0.43,586,0.97,83,-9999,5,10,-9876,1364.11,894.09,854.09
8103,f193f208-a082-4e60-ac5c-6caf6608e538,1,True,False,-1234,2,0.39,586,0.9,81,-9999,5,10,-9876,1260.13,857.1,799.11
8104,f193f208-a082-4e60-ac5c-6caf6608e538,2,True,False,-1234,3,0.35,605,0.88,85,-9999,5,10,-9876,1351.12,839.09,784.09
8105,f1a99e8b-04a4-4c35-8d35-b342d933c90b,0,True,False,-2345,46,0.12,207,0.3,43,-2121,1741363,10,552092864,231263,130000,10000
8106,f1a99e8b-04a4-4c35-8d35-b342d933c90b,1,True,False,-2345,47,0.15,341,0.33,96,-2121,2330688,3,750853440,0,130000,10000
8107,f1a99e8b-04a4-4c35-8d35-b342d933c90b,2,True,False,-2345,48,0.12,218,0.35,36,-2121,1774261,2,890320640,0,130000,10000
8108,f1b7b80a-2562-4be8-931f-a9d69bec09e1,0,True,False,-2345,86,0.38,199,0.47,82,-2121,529083,2,3259268352,0,130000,10000
8109,f1b7b80a-2562-4be8-931f-a9d69bec09e1,1,True,False,-2345,87,0.35,185,0.44,83,-2121,529174,0,3260981504,0,130000,10000
8110,f1b7b80a-2562-4be8-931f-a9d69bec09e1,2,True,False,-2345,88,0.38,213,0.45,85,-2121,554749,0,3262102016,0,130000,10000
8111,f1b7b80a-2562-4be8-931f-a9d69bec09e1,3,True,False,-2345,89,0.38,207,0.52,82,-2121,548798,0,3264447744,0,130000,10000
8112,f1b7b80a-2562-4be8-931f-a9d69bec09e1,4,True,False,-2345,90,0.32,199,0.41,84,-2121,626312,0,3266384896,0,130000,10000
8113,f20b37d7-9eb5-4cc6-815a-a5362b252d12,0,True,False,-1234,1,0.37,266,0.5,36,-9999,5,10,-9876,830.08,619.07,531.06
8114,f20b37d7-9eb5-4cc6-815a-a5362b252d12,1,True,False,-1234,2,0.36,309,0.51,34,-9999,5,10,-9876,991.06,668.05,582.05
8115,f2400140-2a52-4264-a5c9-dcda5408b52c,0,True,False,-2345,8,0.36,538,0.71,90,-2121,1502869,10,1556287700,0,130000,10000
8116,f2400140-2a52-4264-a5c9-dcda5408b52c,1,True,False,-2345,9,0.34,554,0.72,91,-2121,1613769,0,1561655400,0,130000,10000
8117,f2400140-2a52-4264-a5c9-dcda5408b52c,2,True,False,-2345,10,0.31,570,0.74,92,-2121,1861816,0,1567243900,0,130000,10000
8118,f260a529-1d02-4b7d-8057-819bd6cda58c,0,True,False,-2345,26,0.59,284,0.82,84,-2121,480774,2,2479238400,0,130000,10000
8119,f260a529-1d02-4b7d-8057-819bd6cda58c,1,True,False,-2345,27,0.58,284,0.81,83,-2121,493805,0,2481652200,0,130000,10000
8120,f260a529-1d02-4b7d-8057-819bd6cda58c,2,True,False,-2345,28,0.54,281,0.73,87,-2121,521362,0,2483234000,0,130000,10000
8121,f260a529-1d02-4b7d-8057-819bd6cda58c,3,True,False,-2345,29,0.51,314,0.71,88,-2121,621155,0,2485316400,0,130000,10000
8122,f2877278-abd7-4999-8dd0-8c833d8b3b00,0,True,False,-1234,1,0.5900136,608,1.103391,82,-9999,5,10,-9876,888.0811,607.0637,503.0607
8123,f2877278-abd7-4999-8dd0-8c833d8b3b00,1,True,False,-1234,2,0.5830891,634,1.073642,86,-9999,5,10,-9876,860.0738,558.064,512.0567
8124,f2877278-abd7-4999-8dd0-8c833d8b3b00,2,True,False,-1234,3,0.5502009,618,1.041374,83,-9999,5,10,-9876,820.075,610.0592,555.0561
8125,f2b0a3e5-174d-467a-abd8-181fe0d71616,0,True,False,-2345,9,0.47,581,0.75,70,-2121,1236480,7,3621612800,0,130000,10000
8126,f2b0a3e5-174d-467a-abd8-181fe0d71616,1,True,False,-2345,10,0.5,578,0.76,71,-2121,1168396,0,3626952192,0,130000,10000
8127,f2b0a3e5-174d-467a-abd8-181fe0d71616,2,True,False,-2345,11,0.44,559,0.74,84,-2121,1281067,0,3631546880,0,130000,10000
8128,f2b0a3e5-174d-467a-abd8-181fe0d71616,3,True,False,-2345,12,0.43,562,0.71,82,-2121,1304565,0,3636121856,0,130000,10000
8129,f2b0a3e5-174d-467a-abd8-181fe0d71616,4,True,False,-2345,13,0.4,570,0.64,84,-2121,1434936,0,3640694272,0,130000,10000
8130,f2bc6a4a-0fcc-4c85-a0d3-f61a4a3c7e3d,0,True,False,-1234,1,0.54,266,0.84,72,-9999,5,10,-9876,1031.06,619.04,457.03
8131,f2bc6a4a-0fcc-4c85-a0d3-f61a4a3c7e3d,1,True,False,-1234,2,0.6,312,0.88,64,-9999,5,10,-9876,912.06,534.04,430.04
8132,f2c42c49-8c3e-486c-879d-fb987b8b3897,0,True,False,-2345,27,0.2577308,297,0.3670205,91,-2121,1155334,5,3.395458e+09,0,130000,10000
8133,f2c42c49-8c3e-486c-879d-fb987b8b3897,1,True,False,-2345,28,0.2154081,314,0.2490198,93,-2121,1458924,0,3.398544e+09,0,130000,10000
8134,f2c42c49-8c3e-486c-879d-fb987b8b3897,2,True,False,-2345,29,0.1246691,319,0.2000293,96,-2121,2563873,0,3.403035e+09,0,130000,10000
8135,f2f1111d-1edc-4f50-8aeb-6b8ae0100424,0,True,False,-2345,18,0.14,204,0.21,90,-2121,1501678,5,3477424400,0,130000,10000
8136,f2f1111d-1edc-4f50-8aeb-6b8ae0100424,1,True,False,-2345,19,0.13,177,0.18,92,-2121,1388947,0,3480945700,277191,130000,10000
8137,f2f1111d-1edc-4f50-8aeb-6b8ae0100424,2,True,False,-2345,20,0.15,204,0.2,34,-2121,1381134,0,3484490500,0,130000,10000
8138,f35922c4-435b-4de5-a54d-1637fe8319ed,0,True,False,-2345,4,0.36,521,0.7,47,-2121,1462586,5,520795456,0,130000,10000
8139,f35922c4-435b-4de5-a54d-1637fe8319ed,1,True,False,-2345,5,0.51,639,0.83,91,-2121,1245239,0,567668544,0,130000,10000
8140,f35922c4-435b-4de5-a54d-1637fe8319ed,2,True,False,-2345,6,0.48,619,0.65,83,-2121,1286255,0,571453120,0,130000,10000
8141,f35922c4-435b-4de5-a54d-1637fe8319ed,3,True,False,-2345,7,0.53,630,0.73,88,-2121,1197540,0,575410624,0,130000,10000
8142,f38e2227-3c23-4931-8502-c18490316eb4,0,True,False,-2345,29,0.46,581,0.74,87,-2121,1274109,10,2469724160,0,130000,10000
8143,f38e2227-3c23-4931-8502-c18490316eb4,1,True,False,-2345,30,0.47,600,0.87,87,-2121,1265717,0,2473700096,0,130000,10000
8144,f38e2227-3c23-4931-8502-c18490316eb4,2,True,False,-2345,31,0.44,554,0.74,91,-2121,1246521,0,2477881344,0,130000,10000
8145,f38e2227-3c23-4931-8502-c18490316eb4,3,True,False,-2345,32,0.43,600,0.81,90,-2121,1393219,0,2481748992,0,130000,10000
8146,f38e2227-3c23-4931-8502-c18490316eb4,4,True,False,-2345,33,0.46,606,0.78,90,-2121,1317322,0,2487694336,0,130000,10000
8147,f38e2227-3c23-4931-8502-c18490316eb4,5,True,False,-2345,34,0.43,595,0.76,91,-2121,1393982,0,2491950592,0,130000,10000
8148,f38e2227-3c23-4931-8502-c18490316eb4,6,True,False,-2345,35,0.41,589,0.72,91,-2121,1442138,0,2497974528,0,130000,10000
8149,f38e2227-3c23-4931-8502-c18490316eb4,7,True,False,-2345,36,0.4,611,0.71,90,-2121,1526795,0,2504558848,0,130000,10000
8150,f3bd086c-7893-4d37-b0d4-65be4e0ffe4c,0,True,False,-2345,10,1.126978,961,1.834117,52,-2121,853363,1,3.962513e+09,0,130000,10000
8151,f3d7901b-55b3-4c57-b880-6e32f838abc3,0,True,False,-2345,1,0.31,428,0.66,74,-2121,1387787,7,437650400,1144012,130000,10000
8152,f3d7901b-55b3-4c57-b880-6e32f838abc3,1,True,False,-2345,2,0.32,445,0.7,77,-2121,1387817,1,508493984,67404328,130000,10000
8153,f3d7901b-55b3-4c57-b880-6e32f838abc3,2,True,False,-2345,3,0.4,475,0.74,75,-2121,1175872,2,646020672,2909730,130000,10000
8154,f3d7901b-55b3-4c57-b880-6e32f838abc3,3,True,False,-2345,4,0.47,467,0.77,68,-2121,992951,0,701014976,1130615,130000,10000
8155,f3d7901b-55b3-4c57-b880-6e32f838abc3,4,True,False,-2345,5,0.37,472,0.76,83,-2121,1286925,1,762940864,2390107,130000,10000
8156,f3d7901b-55b3-4c57-b880-6e32f838abc3,5,True,False,-2345,6,0.3,450,0.69,79,-2121,1481568,1,841469696,1228851,130000,10000
8157,f3d7901b-55b3-4c57-b880-6e32f838abc3,6,True,False,-2345,7,0.29,475,0.77,77,-2121,1627319,1,907620352,6925232,130000,10000
8158,f3d794a7-836c-4227-a12f-ce89ee237123,0,True,False,-2345,49,0.31,327,0.47,93,-2121,1064393,12,1852379904,0,130000,10000
8159,f3d794a7-836c-4227-a12f-ce89ee237123,1,True,False,-2345,50,0.27,355,0.5,93,-2121,1324188,0,1857363968,0,130000,10000
8160,f3d794a7-836c-4227-a12f-ce89ee237123,2,True,False,-2345,51,0.33,355,0.56,90,-2121,1061310,0,1861833984,0,130000,10000
8161,f3d794a7-836c-4227-a12f-ce89ee237123,3,True,False,-2345,52,0.26,346,0.44,91,-2121,1335327,0,1866157952,0,130000,10000
8162,f3d794a7-836c-4227-a12f-ce89ee237123,4,True,False,-2345,53,0.28,344,0.4,93,-2121,1249328,0,1870497408,257660,130000,10000
8163,f3d794a7-836c-4227-a12f-ce89ee237123,5,True,False,-2345,54,0.22,352,0.36,94,-2121,1620392,0,1875236736,0,130000,10000
8164,f3d794a7-836c-4227-a12f-ce89ee237123,6,True,False,-2345,55,0.18,333,0.24,97,-2121,1855225,0,1880918144,0,130000,10000
8165,f3d794a7-836c-4227-a12f-ce89ee237123,7,True,False,-2345,56,0.19,327,0.33,71,-2121,1759125,0,1886003328,0,130000,10000
8166,f3e40b4a-5f78-45dd-a883-d74d727837a7,0,True,False,-2345.0,17.0,0.63687354,322.0,0.96672565,88.0,-2121.0,506622.0,6.0,1.1307543E9,0.0,130000.0,10000.0
8167,f3e40b4a-5f78-45dd-a883-d74d727837a7,1,True,False,-2345.0,18.0,0.5989517,297.0,0.9106369,85.0,-2121.0,497284.0,0.0,1.1339649E9,0.0,130000.0,10000.0
8168,f3e40b4a-5f78-45dd-a883-d74d727837a7,2,True,False,-2345.0,19.0,0.5752201,303.0,0.8579956,84.0,-2121.0,527771.0,0.0,1.1371731E9,0.0,130000.0,10000.0
8169,f3e40b4a-5f78-45dd-a883-d74d727837a7,3,True,False,-2345.0,20.0,0.56447834,286.0,0.8067947,86.0,-2121.0,508332.0,0.0,1.140233E9,0.0,130000.0,10000.0
8170,f3fa41c4-a89e-4047-9079-7d9b5a997aaa,0,True,False,-2345,19,0.2123562,234,0.359626,74,-2121,1106659,6,1.35641e+09,0,130000,10000
8171,f3fa41c4-a89e-4047-9079-7d9b5a997aaa,1,True,False,-2345,20,0.2488528,213,0.3134397,78,-2121,856445,0,1.358285e+09,0,130000,10000
8172,f3fa41c4-a89e-4047-9079-7d9b5a997aaa,2,True,False,-2345,21,0.2572221,221,0.3040864,82,-2121,860046,0,1.360607e+09,0,130000,10000
8173,f3fa41c4-a89e-4047-9079-7d9b5a997aaa,3,True,False,-2345,22,0.2119829,210,0.2627983,87,-2121,992798,0,1.36327e+09,0,130000,10000
8174,f3fa41c4-a89e-4047-9079-7d9b5a997aaa,4,True,False,-2345,23,0.2131793,202,0.2586664,22,-2121,948028,0,1.366047e+09,0,130000,10000
8175,f434084c-a55f-447e-907f-5bb83e9a06e8,0,True,False,-2345,26,0.25,292,0.32,87,-2121,1168732,4,1885317248,0,130000,10000
8176,f434084c-a55f-447e-907f-5bb83e9a06e8,1,True,False,-2345,27,0.23,278,0.28,88,-2121,1212402,0,1888534784,0,130000,10000
8177,f434084c-a55f-447e-907f-5bb83e9a06e8,2,True,False,-2345,28,0.2,286,0.27,93,-2121,1428620,0,1893372928,0,130000,10000
8178,f43af32b-9f7e-4cc3-abd0-3d12578d26df,0,True,False,-2345,24,0.62,529,1.33,77,-2121,861267,3,1269588480,0,130000,10000
8179,f43af32b-9f7e-4cc3-abd0-3d12578d26df,1,True,False,-2345,25,0.62,527,1.28,79,-2121,857971,0,1275413120,0,130000,10000
8180,f43af32b-9f7e-4cc3-abd0-3d12578d26df,2,True,False,-2345,26,0.49,516,1.23,81,-2121,1043518,0,1281437440,0,130000,10000
8181,f43af32b-9f7e-4cc3-abd0-3d12578d26df,3,True,False,-2345,27,0.53,527,1.26,80,-2121,995788,0,1288419968,0,130000,10000
8182,f449082b-4313-4fc1-bdbd-4d4d4806d544,0,True,False,-2345,33,0.65,734,1.35,84,-2121,1131378,7,3614712000,0,130000,10000
8183,f449082b-4313-4fc1-bdbd-4d4d4806d544,1,True,False,-2345,34,0.51,740,1.21,86,-2121,1454834,0,3620103200,0,130000,10000
8184,f449082b-4313-4fc1-bdbd-4d4d4806d544,2,True,False,-2345,35,0.53,715,1.19,85,-2121,1349854,0,3626710300,0,130000,10000
8185,f458745a-693e-4dd8-8bfa-4f9678b301e9,0,True,False,-2345,9,0.54,699,1.15,83,-2121,1299744,4,967257100,0,130000,10000
8186,f458745a-693e-4dd8-8bfa-4f9678b301e9,1,True,False,-2345,10,0.56,748,1.22,89,-2121,1346924,0,972675000,0,130000,10000
8187,f458745a-693e-4dd8-8bfa-4f9678b301e9,2,True,False,-2345,11,0.48,734,1.11,88,-2121,1531982,0,977798400,0,130000,10000
8188,f477d89b-b40c-4ab6-9a34-54023eb44d2c,0,True,False,-1234,1,0.33,264,0.44,47,-9999,5,10,-9876,994.09,708.08,607.07
8189,f477d89b-b40c-4ab6-9a34-54023eb44d2c,1,True,False,-1234,2,0.32,304,0.46,36,-9999,5,10,-9876,1248.08,781.06,738.06
8190,f479e602-882d-4e3a-b892-b028921391b6,0,True,False,-1234,1,0.46,592,0.94,83,-9999,5,10,-9876,1495.09,866.07,775.06
8191,f479e602-882d-4e3a-b892-b028921391b6,1,True,False,-1234,2,0.43,594,0.9,85,-9999,5,10,-9876,1449.09,903.07,793.07
8192,f479e602-882d-4e3a-b892-b028921391b6,2,True,False,-1234,3,0.39,605,0.89,89,-9999,5,10,-9876,1312.12,875.09,799.08
8193,f4817d03-c481-45f9-b0f9-9bf216ece35c,0,True,False,-2345,4,0.85,1291,1.61,47,-2121,1528931,2,572785340,0,130000,10000
8194,f4817d03-c481-45f9-b0f9-9bf216ece35c,1,True,False,-2345,5,0.45,587,0.76,87,-2121,1318207,5,895414340,0,130000,10000
8195,f4817d03-c481-45f9-b0f9-9bf216ece35c,2,True,False,-2345,6,0.38,600,0.66,88,-2121,1573883,0,904826700,0,130000,10000
8196,f4817d03-c481-45f9-b0f9-9bf216ece35c,3,True,False,-2345,7,0.39,609,0.69,91,-2121,1558930,0,916682430,0,130000,10000
8197,f486d91b-5a79-428e-bd65-2b10c34cb90c,0,True,False,-2345.0,17.0,0.539978,663.0,0.7945883,88.0,-2121.0,1229889.0,4.0,1.12877914E9,0.0,130000.0,10000.0
8198,f486d91b-5a79-428e-bd65-2b10c34cb90c,1,True,False,-2345.0,18.0,0.59305894,663.0,0.84866375,87.0,-2121.0,1119995.0,0.0,1.13219955E9,0.0,130000.0,10000.0
8199,f486d91b-5a79-428e-bd65-2b10c34cb90c,2,True,False,-2345.0,19.0,0.578465,685.0,0.84056634,88.0,-2121.0,1185974.0,0.0,1.13539469E9,0.0,130000.0,10000.0
8200,f486d91b-5a79-428e-bd65-2b10c34cb90c,3,True,False,-2345.0,20.0,0.4927809,649.0,0.7626361,89.0,-2121.0,1319610.0,0.0,1.13927053E9,0.0,130000.0,10000.0
8201,f486d91b-5a79-428e-bd65-2b10c34cb90c,4,True,False,-2345.0,21.0,0.54794645,685.0,0.7909064,90.0,-2121.0,1251160.0,0.0,1.14447654E9,0.0,130000.0,10000.0
8202,f49b806d-522b-4798-9b81-4cc00b2be2d6,0,True,False,-2345.0,46.0,0.39014286,360.0,0.5296742,46.0,-2121.0,924805.0,4.0,2.3846295E9,0.0,130000.0,10000.0
8203,f49b806d-522b-4798-9b81-4cc00b2be2d6,1,True,False,-2345.0,47.0,0.3231042,344.0,0.48628917,46.0,-2121.0,1065338.0,0.0,2.38700928E9,0.0,130000.0,10000.0
8204,f49b806d-522b-4798-9b81-4cc00b2be2d6,2,True,False,-2345.0,48.0,0.23733085,382.0,0.51411897,20.0,-2121.0,1611298.0,0.0,2.39038694E9,0.0,130000.0,10000.0
8205,f49b806d-522b-4798-9b81-4cc00b2be2d6,3,True,False,-2345.0,49.0,0.28003147,275.0,0.44844007,25.0,-2121.0,985199.0,0.0,2.39345357E9,0.0,130000.0,10000.0
8206,f49b806d-522b-4798-9b81-4cc00b2be2d6,4,True,False,-2345.0,50.0,0.13050796,368.0,0.33812058,18.0,-2121.0,2825347.0,0.0,2.40784051E9,485810.0,130000.0,10000.0
8207,f4ca525b-8a72-4197-9321-39d60e81fb5a,0,True,False,-2345,24,0.55,688,1.19,86,-2121,1244263,5,2507076000,0,130000,10000
8208,f4ca525b-8a72-4197-9321-39d60e81fb5a,1,True,False,-2345,25,0.53,756,1.2,90,-2121,1434784,0,2515012400,0,130000,10000
8209,f4ca525b-8a72-4197-9321-39d60e81fb5a,2,True,False,-2345,26,0.53,740,1.24,88,-2121,1390198,0,2526292700,0,130000,10000
8210,f4fbdd6d-a5ec-46a6-9f3d-e5340cd52221,0,True,False,-2345,2,0.4,663,0.9,88,-2121,1663696,4,291572576,0,130000,10000
8211,f5b05875-7024-4cf1-b4c5-d3568fef6a4e,0,True,False,-2345,50,0.26,415,0.32,34,-2121,1610992,4,3957508900,691956,130000,10000
8212,f5b05875-7024-4cf1-b4c5-d3568fef6a4e,1,True,False,-2345,51,0.33,428,0.43,56,-2121,1317566,0,3960249000,0,130000,10000
8213,f5b05875-7024-4cf1-b4c5-d3568fef6a4e,2,True,False,-2345,52,0.34,434,0.45,40,-2121,1296662,0,3962782500,0,130000,10000
8215,f5d48634-6a4a-4f72-944d-97b93ede630e,1,True,False,-2345,7,0.4124367,606,0.5438073,92,-2121,1470337,3,1.415612e+09,0,130000,10000
8216,f5d48634-6a4a-4f72-944d-97b93ede630e,2,True,False,-2345,8,0.3744793,606,0.5568923,94,-2121,1619934,0,1.421334e+09,0,130000,10000
8217,f5ec7f3c-2250-4828-bd8c-9db4dfa496a5,0,True,False,-1234,1,0.2513149,264,0.4078264,33,-9999,5,10,-9876,1077.091,738.0738,616.0741
8218,f5ec7f3c-2250-4828-bd8c-9db4dfa496a5,1,True,False,-1234,2,0.1711108,274,0.366232,27,-9999,5,10,-9876,1150.093,784.0784,723.0817
8219,f5ec7f3c-2250-4828-bd8c-9db4dfa496a5,2,True,False,-1234,3,0.1971082,298,0.3466285,24,-9999,5,10,-9876,1187.098,778.0854,729.0772
8220,f5ee3454-02f8-47fc-b797-5d012435afa2,0,True,False,-2345.0,15.0,0.1195156,237.0,0.15495914,83.0,-2121.0,1988129.0,6.0,3.8755215E9,0.0,130000.0,10000.0
8221,f66acdc3-2b81-42de-aebf-e39ffe223027,0,True,False,-2345,8,0.52,568,0.86,89,-2121,1083893,7,1900809088,0,130000,10000
8222,f66acdc3-2b81-42de-aebf-e39ffe223027,1,True,False,-2345,9,0.51,551,0.88,88,-2121,1078766,0,1903764736,0,130000,10000
8223,f66acdc3-2b81-42de-aebf-e39ffe223027,2,True,False,-2345,10,0.52,562,0.91,87,-2121,1077484,0,1906656384,0,130000,10000
8224,f66acdc3-2b81-42de-aebf-e39ffe223027,3,True,False,-2345,11,0.52,568,0.87,88,-2121,1098450,0,1909517696,0,130000,10000
8225,f66acdc3-2b81-42de-aebf-e39ffe223027,4,True,False,-2345,12,0.47,562,0.89,86,-2121,1207184,0,1912427520,0,130000,10000
8226,f6d02860-4ee6-4161-85ce-fbd8b413ef99,0,True,False,-1234,1,0.5451,632,1.041374,82,-9999,5,10,-9876,946.0802,610.0616,531.0531
8227,f6d02860-4ee6-4161-85ce-fbd8b413ef99,1,True,False,-1234,2,0.5282506,632,1.070197,83,-9999,5,10,-9876,851.0836,576.0674,555.064
8228,f71dceea-0465-436b-a662-bd7bcb4a878e,0,True,False,-2345,39,0.3135376,292,0.5161595,89,-2121,932220,2,1.114971e+09,0,130000,10000
8229,f71dceea-0465-436b-a662-bd7bcb4a878e,1,True,False,-2345,40,0.3512642,303,0.5055535,89,-2121,863006,0,1.116951e+09,0,130000,10000
8230,f71dceea-0465-436b-a662-bd7bcb4a878e,2,True,False,-2345,41,0.3620876,322,0.4903052,90,-2121,890899,0,1.118742e+09,0,130000,10000
8231,f71dceea-0465-436b-a662-bd7bcb4a878e,3,True,False,-2345,42,0.3089722,322,0.4305534,90,-2121,1043792,0,1.120723e+09,0,130000,10000
8232,f71dceea-0465-436b-a662-bd7bcb4a878e,4,True,False,-2345,43,0.2842217,314,0.4363317,91,-2121,1105835,0,1.124152e+09,0,130000,10000
8233,f76b8dcd-e3a7-4661-bfe3-f8fef064ce39,0,True,False,-2345.0,11.0,0.1354338,248.0,0.25628754,38.0,-2121.0,1835235.0,4.0,1.4666611E9,0.0,130000.0,10000.0
8234,f76b8dcd-e3a7-4661-bfe3-f8fef064ce39,1,True,False,-2345.0,12.0,0.14853053,289.0,0.27337337,32.0,-2121.0,1949066.0,0.0,1.4713972E9,0.0,130000.0,10000.0
8235,f76b8dcd-e3a7-4661-bfe3-f8fef064ce39,2,True,False,-2345.0,13.0,0.11291277,248.0,0.31616116,32.0,-2121.0,2201538.0,0.0,1.4772682E9,0.0,130000.0,10000.0
8236,f770c445-a009-4603-a2d1-f49f923e6c07,0,True,False,-2345,5,0.44,630,0.76,82,-2121,1444977,4,550133060,0,130000,10000
8237,f770c445-a009-4603-a2d1-f49f923e6c07,1,True,False,-2345,6,0.41,644,0.7,82,-2121,1570831,0,554475400,0,130000,10000
8238,f770c445-a009-4603-a2d1-f49f923e6c07,2,True,False,-2345,7,0.35,644,0.62,87,-2121,1828156,0,559252100,0,130000,10000
8239,f780f466-85e4-4d22-8384-69a8028fd1f0,0,True,False,-2345,1,0.48,1362,1.21,23,-2121,2810060,7,438506940,496795,130000,10000
8240,f780f466-85e4-4d22-8384-69a8028fd1f0,1,True,False,-2345,2,0.33,529,0.56,76,-2121,1604644,1,512231700,0,130000,10000
8241,f780f466-85e4-4d22-8384-69a8028fd1f0,2,True,False,-2345,3,0.36,480,0.48,81,-2121,1342010,0,515554460,0,130000,10000
8242,f780f466-85e4-4d22-8384-69a8028fd1f0,3,True,False,-2345,4,0.32,483,0.42,17,-2121,1508850,0,521528860,0,130000,10000
8243,f7ee4803-8eca-4a3f-bea4-44be6a5a88b7,0,True,False,-2345,1,1.027505,311,1.782637,64,-2121,303924,0,5.803525e+07,0,130000,10000
8244,f7ee4803-8eca-4a3f-bea4-44be6a5a88b7,1,True,False,-2345,2,0.7410153,338,1.839057,65,-2121,457642,0,5.953345e+07,0,130000,10000
8245,f7ee4803-8eca-4a3f-bea4-44be6a5a88b7,2,True,False,-2345,3,0.5893487,305,1.485046,58,-2121,519623,0,6.101901e+07,0,130000,10000
8246,f7f56932-db9e-46a0-b3ab-31ea71a17be1,0,True,False,-1234,1,0.5439373,589,1.057471,84,-9999,5,10,-9876,897.0863,631.0653,537.0656
8247,f7f56932-db9e-46a0-b3ab-31ea71a17be1,1,True,False,-1234,2,0.5508926,594,1.042595,85,-9999,5,10,-9876,1043.067,720.0579,625.0534
8248,f7f56932-db9e-46a0-b3ab-31ea71a17be1,2,True,False,-1234,3,0.5383013,610,1.036519,83,-9999,5,10,-9876,943.0833,650.0656,586.0604
8249,f824a38c-2eb5-4079-ba0a-ef7157e6dc81,0,True,False,-2345,5,0.2,253,0.24,89,-2121,1286194,6,1081552000,0,130000,10000
